Pcode,Locality,State,Comments,Category,Longitude,Latitude
4309,"OBUM OBUM",QLD,,"Delivery Area",152.6544,-27.9235
4309,TAROME,QLD,,"Delivery Area",152.4433,-28.0061
4309,TEVIOTVILLE,QLD,,"Delivery Area",152.6771,-27.9489
4310,ALLANDALE,QLD,,"Delivery Area",152.7566,-28.0062
4310,ANTHONY,QLD,,"Delivery Area",152.6883,-27.8807
4310,BLANTYRE,QLD,,"Delivery Area",152.6773,-27.9016
4310,BOONAH,QLD,,"Delivery Area",152.6961,-27.9915
4310,BUNBURRA,QLD,,"Delivery Area",152.6890,-28.0634
4310,BUNJURGEN,QLD,,"Delivery Area",152.6182,-28.0397
4310,"BURNETT CREEK",QLD,,"Delivery Area",152.5980,-28.2637
4310,"CANNON CREEK",QLD,"SCENIC RIM COUNCIL","Delivery Area",152.7343,-28.0751
4310,"CARNEYS CREEK",QLD,,"Delivery Area",152.5317,-28.2116
4310,COOCHIN,QLD,,"Delivery Area",152.6471,-28.1183
4310,COULSON,QLD,,"Delivery Area",152.7373,-27.9657
4310,CROFTBY,QLD,,"Delivery Area",152.5915,-28.1495
4310,DUGANDAN,QLD,,"Delivery Area",152.6650,-28.0213
4310,"FRENCHES CREEK",QLD,,"Delivery Area",152.6332,-28.0227
4310,HOYA,QLD,,"Delivery Area",152.6807,-27.9741
4310,"KENTS POCKET",QLD,,"Delivery Area",152.6605,-27.9876
4310,MAROON,QLD,,"Delivery Area",152.6896,-28.1914
4310,MILBONG,QLD,,"Delivery Area",152.7322,-27.8816
4310,MILFORD,QLD,,"Delivery Area",152.7115,-28.0312
4310,"MOUNT ALFORD",QLD,,"Delivery Area",152.6060,-28.0746
4310,"MOUNT FRENCH",QLD,,"Delivery Area",152.6264,-27.9980
4310,ROADVALE,QLD,,"Delivery Area",152.7041,-27.9206
4310,TEMPLIN,QLD,,"Delivery Area",152.6459,-27.9711
4310,"WALLACES CREEK",QLD,,"Delivery Area",152.6566,-28.0658
4310,WOOLOOMAN,QLD,,"Delivery Area",152.7718,-27.8739
4310,WYARALONG,QLD,,"Delivery Area",152.8062,-27.9278
4311,"ATKINSONS DAM",QLD,,"Delivery Area",152.4274,-27.4139
4311,BRIGHTVIEW,QLD,,"Delivery Area",152.5037,-27.4977
4311,BUARABA,QLD,,"Delivery Area",152.2917,-27.3746
4311,"BUARABA SOUTH",QLD,,"Delivery Area",152.2466,-27.4203
4311,CHURCHABLE,QLD,,"Delivery Area",152.3692,-27.4254
4311,CLARENDON,QLD,,"Delivery Area",152.5253,-27.4296
4311,COOLANA,QLD,,"Delivery Area",152.5612,-27.5138
4311,COOMINYA,QLD,,"Delivery Area",152.4697,-27.3753
4311,"LAKE WIVENHOE",QLD,,"Delivery Area",152.5473,-27.3007
4311,"LOCKYER WATERS",QLD,,"Delivery Area",152.4037,-27.4528
4311,LOWOOD,QLD,,"Delivery Area",152.5702,-27.4711
4311,MINDEN,QLD,,"Delivery Area",152.5467,-27.5481
4311,"MOUNT TARAMPA",QLD,,"Delivery Area",152.4928,-27.4656
4311,"PATRICK ESTATE",QLD,,"Delivery Area",152.5826,-27.4198
4311,PRENZLAU,QLD,,"Delivery Area",152.5167,-27.5307
4311,"RIFLE RANGE",QLD,,"Delivery Area",152.5318,-27.4571
4311,TARAMPA,QLD,,"Delivery Area",152.5439,-27.4955
4311,"WIVENHOE HILL",QLD,,"Delivery Area",152.5669,-27.3672
4312,BRYDEN,QLD,,"Delivery Area",152.5894,-27.2540
4312,CABOONBAH,QLD,,"Delivery Area",152.4690,-27.1491
4312,"COAL CREEK",QLD,,"Delivery Area",152.4362,-27.1778
4312,CROSSDALE,QLD,,"Delivery Area",152.5626,-27.1814
4312,ESK,QLD,,"Delivery Area",152.4209,-27.2575
4312,ESKDALE,QLD,,"Delivery Area",152.2082,-27.1381
4312,"GLEN ESK",QLD,,"Delivery Area",152.4700,-27.2618
4312,MOOMBRA,QLD,,"Delivery Area",152.4772,-27.3076
4312,"MOUNT BYRON",QLD,,"Delivery Area",152.6764,-27.1530
4312,"MOUNT HALLEN",QLD,,"Delivery Area",152.3885,-27.3256
4312,MURRUMBA,QLD,,"Delivery Area",152.4622,-27.2041
4312,"REDBANK CREEK",QLD,,"Delivery Area",152.2758,-27.2946
4312,"SOMERSET DAM",QLD,,"Delivery Area",152.5397,-27.1233
4313,BIARRA,QLD,,"Delivery Area",152.3335,-27.1964
4313,BRAEMORE,QLD,,"Delivery Area",152.3813,-27.0373
4313,COOEEIMBARDI,QLD,,"Delivery Area",152.5025,-27.1074
4313,CRESSBROOK,QLD,,"Delivery Area",152.4316,-27.0721
4313,FULHAM,QLD,,"Delivery Area",152.4710,-27.0335
4313,"GREGORS CREEK",QLD,,"Delivery Area",152.4303,-26.9833
4313,"IVORY CREEK",QLD,,"Delivery Area",152.3139,-27.0577
4313,"LOWER CRESSBROOK",QLD,,"Delivery Area",152.4756,-27.0789
4313,"MOUNT BEPPO",QLD,,"Delivery Area",152.4255,-27.1252
4313,OTTABA,QLD,,"Delivery Area",152.3840,-27.1504
4313,"SCRUB CREEK",QLD,,"Delivery Area",152.4291,-27.0201
4313,TOOGOOLAWAH,QLD,,"Delivery Area",152.3698,-27.0933
4313,YIMBUN,QLD,,"Delivery Area",152.3615,-27.0285
4314,"AVOCA VALE",QLD,,"Delivery Area",152.2862,-26.6825
4314,BENARKIN,QLD,,"Delivery Area",152.1391,-26.8825
4314,"BENARKIN NORTH",QLD,,"Delivery Area",152.1511,-26.8512
4314,BLACKBUTT,QLD,,"Delivery Area",152.1011,-26.8830
4314,"BLACKBUTT NORTH",QLD,,"Delivery Area",152.1172,-26.8698
4314,"BLACKBUTT SOUTH",QLD,,"Delivery Area",152.0807,-26.9089
4314,"CHERRY CREEK",QLD,,"Delivery Area",152.1109,-26.9302
4314,COLINTON,QLD,,"Delivery Area",152.2210,-26.9662
4314,GILLA,QLD,,"Delivery Area",152.0092,-26.9019
4314,"GOOGA CREEK",QLD,,"Delivery Area",152.0574,-26.9648
4314,HARLIN,QLD,,"Delivery Area",152.3502,-26.9667
4314,LINVILLE,QLD,,"Delivery Area",152.2370,-26.8097
4314,MOORE,QLD,,"Delivery Area",152.2626,-26.8815
4314,"MOUNT BINGA",QLD,,"Delivery Area",151.9434,-27.0105
4314,"MOUNT STANLEY",QLD,,"Delivery Area",152.1956,-26.5984
4314,NUKKU,QLD,,"Delivery Area",152.0625,-26.8488
4314,TAROMEO,QLD,,"Delivery Area",152.1246,-26.8294
4314,TEELAH,QLD,,"Delivery Area",152.0973,-26.7728
4340,ASHWELL,QLD,,"Delivery Area",152.5528,-27.6250
4340,CALVERT,QLD,,"Delivery Area",152.5086,-27.6663
4340,EBENEZER,QLD,,"Delivery Area",152.6177,-27.6780
4340,GRANDCHESTER,QLD,,"Delivery Area",152.4515,-27.6729
4340,JEEBROPILLY,QLD,,"Delivery Area",152.6539,-27.6491
4340,LANEFIELD,QLD,,"Delivery Area",152.5514,-27.6593
4340,"LOWER MOUNT WALKER",QLD,,"Delivery Area",152.5296,-27.7187
4340,MERRYVALE,QLD,,"Delivery Area",152.4824,-27.7971
4340,MOORANG,QLD,,"Delivery Area",152.4508,-27.9211
4340,"MOUNT FORBES",QLD,,"Delivery Area",152.6105,-27.7330
4340,"MOUNT MORT",QLD,,"Delivery Area",152.4376,-27.7757
4340,"MOUNT WALKER",QLD,,"Delivery Area",152.5502,-27.7738
4340,"MOUNT WALKER WEST",QLD,,"Delivery Area",152.4991,-27.7758
4340,ROSEVALE,QLD,,"Delivery Area",152.4967,-27.8594
4340,ROSEWOOD,QLD,,"Delivery Area",152.5993,-27.6295
4340,TALLEGALLA,QLD,,"Delivery Area",152.5537,-27.5898
4340,"THE BLUFF",QLD,"IPSWICH COUNCIL","Delivery Area",152.5316,-27.6149
4340,WOOLSHED,QLD,,"Delivery Area",152.5018,-27.6083
4341,BLENHEIM,QLD,,"Delivery Area",152.3156,-27.6608
4341,"HATTON VALE",QLD,,"Delivery Area",152.4783,-27.5629
4341,"KENSINGTON GROVE",QLD,,"Delivery Area",152.4733,-27.5323
4341,KENTVILLE,QLD,,"Delivery Area",152.4215,-27.4752
4341,LAIDLEY,QLD,,"Delivery Area",152.4132,-27.6398
4341,"LAIDLEY CREEK WEST",QLD,,"Delivery Area",152.3521,-27.6710
4341,"LAIDLEY HEIGHTS",QLD,,"Delivery Area",152.3656,-27.6296
4341,"LAIDLEY NORTH",QLD,,"Delivery Area",152.4042,-27.6093
4341,"LAIDLEY SOUTH",QLD,,"Delivery Area",152.3865,-27.6734
4341,"MOUNT BERRYMAN",QLD,,"Delivery Area",152.3195,-27.7176
4341,MULGOWIE,QLD,,"Delivery Area",152.3745,-27.7244
4341,PLAINLAND,QLD,,"Delivery Area",152.4199,-27.5795
4341,"REGENCY DOWNS",QLD,,"Delivery Area",152.4416,-27.5316
4341,SUMMERHOLM,QLD,,"Delivery Area",152.4663,-27.6084
4341,THORNTON,QLD,,"Delivery Area",152.3571,-27.7984
4341,TOWNSON,QLD,,"Delivery Area",152.3620,-27.8972
4342,"CROWLEY VALE",QLD,,"Delivery Area",152.3788,-27.5452
4342,"FOREST HILL",QLD,,"Delivery Area",152.3627,-27.5822
4342,"GLEN CAIRN",QLD,,"Delivery Area",152.3313,-27.6111
4342,"GLENORE GROVE",QLD,,"Delivery Area",152.4067,-27.5279
4342,LOCKROSE,QLD,,"Delivery Area",152.4640,-27.4897
4342,LYNFORD,QLD,,"Delivery Area",152.4515,-27.4738
4343,ADARE,QLD,,"Delivery Area",152.2895,-27.5101
4343,"BLACK DUCK CREEK",QLD,,"Delivery Area",152.2204,-27.9124
4343,CAFFEY,QLD,,"Delivery Area",152.2122,-27.6972
4343,"COLLEGE VIEW",QLD,,"Delivery Area",152.3521,-27.5638
4343,"EAST HALDON",QLD,,"Delivery Area",152.2787,-27.8926
4343,FORDSDALE,QLD,,"Delivery Area",152.1099,-27.7283
4343,GATTON,QLD,,"Delivery Area",152.2799,-27.5657
4343,INGOLDSBY,QLD,,"Delivery Area",152.2667,-27.7363
4343,"JUNCTION VIEW",QLD,,"Delivery Area",152.1874,-27.8109
4343,"LAKE CLARENDON",QLD,,"Delivery Area",152.3569,-27.5165
4343,LAWES,QLD,,"Delivery Area",152.3318,-27.5674
4343,"LEFTHAND BRANCH",QLD,,"Delivery Area",152.2555,-27.7900
4343,"LOWER TENTHILL",QLD,,"Delivery Area",152.2388,-27.6049
4343,"MORTON VALE",QLD,,"Delivery Area",152.3817,-27.4870
4343,"MOUNT SYLVIA",QLD,,"Delivery Area",152.2002,-27.7384
4343,"PLACID HILLS",QLD,,"Delivery Area",152.2298,-27.5614
4343,RINGWOOD,QLD,,"Delivery Area",152.2289,-27.5237
4343,ROCKSIDE,QLD,,"Delivery Area",152.2848,-27.7016
4343,ROPELEY,QLD,,"Delivery Area",152.2630,-27.6533
4343,"SPRING CREEK",QLD,"LOCKYER VALLEY COUNCIL","Delivery Area",152.3335,-27.4416
4343,"UPPER TENTHILL",QLD,,"Delivery Area",152.2165,-27.6584
4343,"VINEGAR HILL",QLD,,"Delivery Area",152.2603,-27.4685
4343,WOODBINE,QLD,,"Delivery Area",152.2047,-27.7777
4343,WOODLANDS,QLD,,"Delivery Area",152.2875,-27.6112
4344,CARPENDALE,QLD,,"Delivery Area",152.1524,-27.5865
4344,EGYPT,QLD,,"Delivery Area",152.0985,-27.6764
4344,"FLAGSTONE CREEK",QLD,,"Delivery Area",152.1045,-27.6288
4344,HELIDON,QLD,,"Delivery Area",152.1296,-27.5253
4344,"HELIDON SPA",QLD,,"Delivery Area",152.0971,-27.5437
4344,IREDALE,QLD,,"Delivery Area",152.1113,-27.5794
4344,LILYDALE,QLD,,"Delivery Area",152.1426,-27.6107
4344,LOCKYER,QLD,,"Delivery Area",152.0691,-27.5064
4344,ROCKMOUNT,QLD,,"Delivery Area",152.0241,-27.6766
4344,"SEVENTEEN MILE",QLD,,"Delivery Area",152.1792,-27.4584
4344,STOCKYARD,QLD,"LOCKYER VALLEY COUNCIL","Delivery Area",152.0624,-27.6583
4344,"UPPER FLAGSTONE",QLD,,"Delivery Area",152.0031,-27.6314
4345,"GATTON COLLEGE",QLD,"PO BOXES","Post Office Boxes",,
4346,MARBURG,QLD,,"Delivery Area",152.5838,-27.5631
4347,GRANTHAM,QLD,,"Delivery Area",152.1919,-27.5390
4347,"MA MA CREEK",QLD,,"Delivery Area",152.1752,-27.6323
4347,"MOUNT WHITESTONE",QLD,,"Delivery Area",152.1583,-27.7003
4347,VERADILLA,QLD,,"Delivery Area",152.1845,-27.5973
4347,WINWILL,QLD,,"Delivery Area",152.2093,-27.6060
4350,ATHOL,QLD,,"Delivery Area",151.7692,-27.6125
4350,"BLUE MOUNTAIN HEIGHTS",QLD,,"Delivery Area",151.9544,-27.4991
4350,"CENTENARY HEIGHTS",QLD,,"Delivery Area",151.9623,-27.5862
4350,CHARLTON,QLD,,"Delivery Area",151.8452,-27.5168
4350,"CLIFFORD GARDENS",QLD,"PO BOXES","Delivery Area",,
4350,"COTSWOLD HILLS",QLD,,"Delivery Area",151.8951,-27.5231
4350,CRANLEY,QLD,,"Delivery Area",151.9238,-27.5123
4350,"DARLING HEIGHTS",QLD,,"Delivery Area",151.9226,-27.6070
4350,DRAYTON,QLD,,"Delivery Area",151.9015,-27.5996
4350,"DRAYTON NORTH",QLD,"PO BOXES","Delivery Area",,
4350,"EAST TOOWOOMBA",QLD,,"Delivery Area",151.9674,-27.5622
4350,FINNIE,QLD,,"Delivery Area",151.8912,-27.6269
4350,GLENVALE,QLD,,"Delivery Area",151.8929,-27.5684
4350,"GOWRIE MOUNTAIN",QLD,,"Delivery Area",151.8227,-27.5113
4350,HARLAXTON,QLD,,"Delivery Area",151.9544,-27.5309
4350,HARRISTOWN,QLD,,"Delivery Area",151.9263,-27.5780
4350,"KEARNEYS SPRING",QLD,,"Delivery Area",151.9406,-27.6030
4350,"MIDDLE RIDGE",QLD,,"Delivery Area",151.9663,-27.6081
4350,"MOUNT KYNOCH",QLD,,"Delivery Area",151.9486,-27.5104
4350,"MOUNT LOFTY",QLD,,"Delivery Area",151.9813,-27.5382
4350,"MOUNT RASCAL",QLD,,"Delivery Area",151.9142,-27.6346
4350,NEWTOWN,QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.9305,-27.5543
4350,"NORTH TOOWOOMBA",QLD,,"Delivery Area",151.9551,-27.5465
4350,NORTHLANDS,QLD,"PO BOXES","Delivery Area",,
4350,NORTHPOINT,QLD,"PO BOXES","Delivery Area",,
4350,"PRINCE HENRY HEIGHTS",QLD,,"Delivery Area",151.9943,-27.5529
4350,RANGEVILLE,QLD,,"Delivery Area",151.9877,-27.5849
4350,REDWOOD,QLD,,"Delivery Area",151.9891,-27.5682
4350,ROCKVILLE,QLD,,"Delivery Area",151.9380,-27.5356
4350,"SOUTH TOOWOOMBA",QLD,,"Delivery Area",151.9522,-27.5764
4350,TOOWOOMBA,QLD,"PO BOXES","Delivery Area",,
4350,"TOOWOOMBA CITY",QLD,,"Delivery Area",151.9506,-27.5597
4350,"TOOWOOMBA DC",QLD,"PO BOXES","Delivery Area",,
4350,"TOOWOOMBA EAST",QLD,"PO BOXES","Delivery Area",,
4350,"TOOWOOMBA SOUTH",QLD,"PO BOXES","Delivery Area",,
4350,"TOOWOOMBA VILLAGE FAIR",QLD,,"Delivery Area",,
4350,"TOOWOOMBA WEST",QLD,"PO BOXES","Delivery Area",,
4350,"TOP CAMP",QLD,,"Delivery Area",151.9396,-27.6332
4350,TORRINGTON,QLD,,"Delivery Area",151.8873,-27.5428
4350,WELLCAMP,QLD,,"Delivery Area",151.8220,-27.5511
4350,WESTBROOK,QLD,,"Delivery Area",151.8417,-27.6040
4350,WILSONTON,QLD,,"Delivery Area",151.9177,-27.5417
4350,"WILSONTON HEIGHTS",QLD,,"Delivery Area",151.9268,-27.5326
4350,"WYALLA PLAZA",QLD,"PO BOXES","Delivery Area",,
4352,BALLARD,QLD,,"Delivery Area",151.9806,-27.4991
4352,BAPAUME,QLD,,"Delivery Area",151.8438,-28.5761
4352,BIRNAM,QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.9242,-27.4932
4352,BLANCHVIEW,QLD,,"Delivery Area",152.0289,-27.5768
4352,BRANCHVIEW,QLD,,"Delivery Area",151.3494,-27.6179
4352,CABARLAH,QLD,,"Delivery Area",151.9974,-27.4388
4352,CAWDOR,QLD,,"Delivery Area",151.8995,-27.4614
4352,"CEMENT MILLS",QLD,,"Delivery Area",151.5913,-28.4040
4352,COALBANK,QLD,,"Delivery Area",151.8620,-27.1263
4352,"CONDAMINE PLAINS",QLD,,"Delivery Area",151.2917,-27.6709
4352,CUTELLA,QLD,,"Delivery Area",151.8185,-27.4558
4352,DERRYMORE,QLD,,"Delivery Area",152.0596,-27.5882
4352,DJUAN,QLD,,"Delivery Area",151.9053,-27.1851
4352,"DOCTOR CREEK",QLD,,"Delivery Area",151.8187,-27.1756
4352,EVERGREEN,QLD,,"Delivery Area",151.7364,-27.1505
4352,"FIFTEEN MILE",QLD,,"Delivery Area",152.0540,-27.4178
4352,GEHAM,QLD,,"Delivery Area",151.9917,-27.3886
4352,GLENCOE,QLD,,"Delivery Area",151.8622,-27.4629
4352,GORE,QLD,,"Delivery Area",151.4104,-28.2767
4352,"GOWRIE JUNCTION",QLD,,"Delivery Area",151.8813,-27.4942
4352,"GOWRIE LITTLE PLAIN",QLD,,"Delivery Area",151.8445,-27.4308
4352,GRAPETREE,QLD,,"Delivery Area",152.0954,-27.3198
4352,GROOMSVILLE,QLD,,"Delivery Area",151.9677,-27.3463
4352,HAMPTON,QLD,,"Delivery Area",152.0689,-27.3723
4352,HIGHFIELDS,QLD,,"Delivery Area",151.9501,-27.4657
4352,HIGHGROVE,QLD,,"Delivery Area",151.7783,-27.1164
4352,"HODGSON VALE",QLD,,"Delivery Area",151.9474,-27.6788
4352,KARARA,QLD,,"Delivery Area",151.5861,-28.1875
4352,KLEINTON,QLD,,"Delivery Area",151.9536,-27.4153
4352,KULPI,QLD,,"Delivery Area",151.6961,-27.1807
4352,KURROWAH,QLD,,"Delivery Area",151.1738,-27.7196
4352,LILYVALE,QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.8755,-27.4308
4352,MACLAGAN,QLD,,"Delivery Area",151.6812,-27.0553
4352,MALLING,QLD,,"Delivery Area",151.6007,-27.0614
4352,MERINGANDAN,QLD,,"Delivery Area",151.9148,-27.4035
4352,"MERINGANDAN WEST",QLD,,"Delivery Area",151.8862,-27.4147
4352,"MERRITTS CREEK",QLD,,"Delivery Area",152.0289,-27.3547
4352,"MOUNT LUKE",QLD,,"Delivery Area",152.0386,-27.3864
4352,MUNIGANEEN,QLD,,"Delivery Area",151.8761,-27.3767
4352,"MURPHYS CREEK",QLD,,"Delivery Area",152.0453,-27.4602
4352,NARKO,QLD,,"Delivery Area",151.7206,-27.0949
4352,"NORTH MACLAGAN",QLD,,"Delivery Area",151.6827,-27.0298
4352,NUTGROVE,QLD,,"Delivery Area",151.7555,-27.0529
4352,"OMAN AMA",QLD,,"Delivery Area",151.3351,-28.4219
4352,PALMTREE,QLD,,"Delivery Area",152.1396,-27.4092
4352,PAMPAS,QLD,,"Delivery Area",151.3900,-27.7820
4352,PECHEY,QLD,,"Delivery Area",152.0380,-27.3130
4352,PERANGA,QLD,,"Delivery Area",151.6793,-27.1344
4352,PERSEVERANCE,QLD,,"Delivery Area",152.1089,-27.3756
4352,"POSTMANS RIDGE",QLD,,"Delivery Area",152.0561,-27.5286
4352,POZIERES,QLD,,"Delivery Area",151.8854,-28.5273
4352,PRESTON,QLD,"TOOWOOMBA/LOCKYER VALLEY COUNCILS","Delivery Area",151.9660,-27.6500
4352,RANGEMORE,QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.6684,-26.9935
4352,RAVENSBOURNE,QLD,,"Delivery Area",152.1568,-27.3403
4352,"SILVER RIDGE",QLD,,"Delivery Area",152.0473,-27.6128
4352,"SPRING BLUFF",QLD,,"Delivery Area",151.9725,-27.4648
4352,"ST AUBYN",QLD,,"Delivery Area",151.9002,-27.0776
4352,THORNVILLE,QLD,,"Delivery Area",151.8298,-27.0728
4352,"TOOWOOMBA MC",QLD,"PO BOXES","Delivery Area",,
4352,TUMMAVILLE,QLD,,"Delivery Area",151.4800,-27.9078
4352,UMBIRAM,QLD,,"Delivery Area",151.7729,-27.6594
4352,"UPPER LOCKYER",QLD,,"Delivery Area",152.0718,-27.4837
4352,"VALE VIEW",QLD,,"Delivery Area",151.8981,-27.6610
4352,WHICHELLO,QLD,,"Delivery Area",152.0001,-27.2934
4352,"WHITE MOUNTAIN",QLD,,"Delivery Area",152.1207,-27.4435
4352,WITHCOTT,QLD,,"Delivery Area",152.0153,-27.5338
4352,WOODLEIGH,QLD,,"Delivery Area",151.6755,-27.0861
4352,WOOLMER,QLD,,"Delivery Area",151.9217,-27.4502
4352,WUTUL,QLD,,"Delivery Area",151.7959,-27.0314
4352,WYREEMA,QLD,,"Delivery Area",151.8462,-27.6569
4352,YALANGUR,QLD,,"Delivery Area",151.8218,-27.4213
4352,YANDILLA,QLD,,"Delivery Area",151.3875,-27.8507
4353,BERGEN,QLD,,"Delivery Area",151.8998,-27.2585
4353,"EAST COOYAR",QLD,,"Delivery Area",151.8735,-27.0317
4353,HADEN,QLD,,"Delivery Area",151.8882,-27.2105
4353,"MOUNT DARRY",QLD,,"Delivery Area",151.7706,-27.1980
4354,DOUGLAS,QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.9114,-27.3203
4354,GOOMBUNGEE,QLD,,"Delivery Area",151.8456,-27.3045
4354,KILBIRNIE,QLD,,"Delivery Area",151.8240,-27.2337
4355,ANDURAMBA,QLD,,"Delivery Area",152.1284,-27.0710
4355,"CRESSBROOK CREEK",QLD,,"Delivery Area",152.1567,-27.2486
4355,"CROWS NEST",QLD,,"Delivery Area",152.0739,-27.2604
4355,"EMU CREEK",QLD,,"Delivery Area",151.9973,-27.0663
4355,GLENAVEN,QLD,,"Delivery Area",151.9713,-27.1753
4355,"JONES GULLY",QLD,,"Delivery Area",152.0041,-27.1745
4355,"MOUNTAIN CAMP",QLD,,"Delivery Area",152.0398,-27.2025
4355,"PIERCES CREEK",QLD,,"Delivery Area",152.0368,-27.1629
4355,PINELANDS,QLD,,"Delivery Area",152.0049,-27.2387
4355,PLAINBY,QLD,,"Delivery Area",151.9587,-27.2714
4355,"THE BLUFF",QLD,"TOOWOOMBA COUNCIL","Delivery Area",152.1367,-27.2034
4355,"UPPER PINELANDS",QLD,,"Delivery Area",151.9601,-27.2240
4356,BONGEEN,QLD,,"Delivery Area",151.4449,-27.5578
4356,BROXBURN,QLD,,"Delivery Area",151.6969,-27.7240
4356,EVANSLEA,QLD,,"Delivery Area",151.5175,-27.5286
4356,IRONGATE,QLD,,"Delivery Area",151.5147,-27.6367
4356,KINCORA,QLD,,"Delivery Area",151.5354,-27.8000
4356,LINTHORPE,QLD,,"Delivery Area",151.6669,-27.6202
4356,MOTLEY,QLD,,"Delivery Area",151.6119,-27.5438
4356,"MOUNT TYSON",QLD,,"Delivery Area",151.5872,-27.5699
4356,"NORTH BRANCH",QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.6284,-27.8534
4356,NORWIN,QLD,,"Delivery Area",151.3804,-27.5456
4356,PITTSWORTH,QLD,,"Delivery Area",151.6345,-27.7391
4356,PURRAWUNDA,QLD,,"Delivery Area",151.6145,-27.5179
4356,ROSSVALE,QLD,,"Delivery Area",151.5816,-27.6278
4356,"SCRUBBY MOUNTAIN",QLD,,"Delivery Area",151.5879,-27.7681
4356,SPRINGSIDE,QLD,,"Delivery Area",151.5762,-27.6715
4356,"ST HELENS",QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.4793,-27.6763
4356,STONELEIGH,QLD,,"Delivery Area",151.6289,-27.6522
4356,YARRANLEA,QLD,,"Delivery Area",151.5511,-27.7228
4357,BRINGALILY,QLD,,"Delivery Area",151.1317,-28.0724
4357,"BULLI CREEK",QLD,,"Delivery Area",150.8629,-28.0058
4357,"CANNING CREEK",QLD,,"Delivery Area",151.1647,-28.2237
4357,"CAPTAINS MOUNTAIN",QLD,,"Delivery Area",151.1100,-27.9335
4357,CLONTARF,QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.2294,-27.9862
4357,"CONDAMINE FARMS",QLD,,"Delivery Area",150.9396,-27.9338
4357,"CYPRESS GARDENS",QLD,,"Delivery Area",151.0305,-27.9809
4357,DOMVILLE,QLD,,"Delivery Area",151.2795,-27.9323
4357,"FOREST RIDGE",QLD,,"Delivery Area",151.0254,-27.9612
4357,"GRAYS GATE",QLD,,"Delivery Area",151.3142,-27.9700
4357,KOOROONGARRA,QLD,,"Delivery Area",151.2703,-28.0923
4357,LAVELLE,QLD,,"Delivery Area",151.2834,-28.0026
4357,LEMONTREE,QLD,,"Delivery Area",151.3037,-27.7895
4357,MILLMERRAN,QLD,,"Delivery Area",151.2548,-27.8768
4357,"MILLMERRAN DOWNS",QLD,,"Delivery Area",151.0614,-27.9888
4357,"MILLMERRAN WOODS",QLD,,"Delivery Area",151.0472,-28.0211
4357,MILLWOOD,QLD,,"Delivery Area",151.2016,-28.0229
4357,"MOUNT EMLYN",QLD,,"Delivery Area",151.2918,-28.0409
4357,"PUNCHS CREEK",QLD,,"Delivery Area",151.3894,-27.9805
4357,"ROCKY CREEK",QLD,,"Delivery Area",151.3464,-28.0285
4357,STONEHENGE,QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.3920,-28.0998
4357,"THE PINES",QLD,,"Delivery Area",150.9702,-27.9714
4357,TURALLIN,QLD,,"Delivery Area",151.1841,-27.8214
4357,"WATTLE RIDGE",QLD,,"Delivery Area",150.9790,-28.0032
4357,"WESTERN CREEK",QLD,,"Delivery Area",150.9280,-27.8577
4357,WOONDUL,QLD,,"Delivery Area",151.0245,-28.0580
4358,CAMBOOYA,QLD,,"Delivery Area",151.8449,-27.7289
4358,FELTON,QLD,,"Delivery Area",151.7574,-27.7937
4358,"FELTON SOUTH",QLD,,"Delivery Area",151.7060,-27.8757
4358,RAMSAY,QLD,,"Delivery Area",151.9884,-27.7219
4359,ASCOT,QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.9986,-27.8271
4359,BUDGEE,QLD,,"Delivery Area",152.0148,-27.7892
4359,"EAST GREENMOUNT",QLD,,"Delivery Area",151.9569,-27.7837
4359,GREENMOUNT,QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.8854,-27.7717
4359,HIRSTGLEN,QLD,,"Delivery Area",152.0966,-27.8386
4359,"WEST HALDON",QLD,,"Delivery Area",152.1135,-27.7755
4360,NOBBY,QLD,,"Delivery Area",151.8914,-27.8348
4361,"BACK PLAINS",QLD,,"Delivery Area",151.7813,-27.8872
4361,CLIFTON,QLD,,"Delivery Area",151.9184,-27.9377
4361,ELLANGOWAN,QLD,,"Delivery Area",151.7256,-27.9461
4361,ELPHINSTONE,QLD,"TOOWOOMBA COUNCIL","Delivery Area",151.8934,-27.9826
4361,"HEADINGTON HILL",QLD,,"Delivery Area",152.0338,-27.9089
4361,"KINGS CREEK",QLD,,"Delivery Area",151.9163,-27.8992
4361,MANAPOURI,QLD,,"Delivery Area",151.9984,-27.8554
4361,"MISSEN FLAT",QLD,,"Delivery Area",151.9702,-27.9089
4361,"MOUNT MOLAR",QLD,,"Delivery Area",151.8506,-27.8977
4361,NEVILTON,QLD,,"Delivery Area",151.9755,-27.8821
4361,PILTON,QLD,,"Delivery Area",152.0662,-27.8774
4361,RYEFORD,QLD,,"Delivery Area",151.8152,-27.9332
4361,"SANDY CAMP",QLD,,"Delivery Area",151.8138,-27.9761
